Exercício: 2015
Período: 1o. bimestre
Escopo: Municípios
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita realizada total (últimos 12 meses)
Instituição;Cod.IBGE;UF;População;Conta;Valor
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Receita Patrimonial;340937,81
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Transferências Correntes;33730739,90
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Cota-Parte do FPM;13725031,89
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Cota-Parte do ICMS;2402826,11
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Cota-Parte do IPVA;148394,99
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Cota-Parte do ITR;4181,64
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Transferências da LC 87/1996;2576,40
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Transferências do FUNDEB;7801893,25
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Outras Transferências Correntes;9645835,62
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Outras Receitas Correntes;483323,05
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;DEDUÇÕES (II);4246466,41
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Contrib. do Servidor para o Plano de Previdência;1136297,92
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;Dedução de Receita para Formação do FUNDEB;3110168,49
Prefeitura Municipal de Cuité - PB;2505105;PB;20312;RECEITA CORRENTE LÍQUIDA (III) = (I - II);33033435,25
Prefeitura Municipal de Itu - SP;3523909;SP;165511;RECEITAS CORRENTES (I);499728963,49
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Receita Tributária;149741728,16
Prefeitura Municipal de Itu - SP;3523909;SP;165511;IPTU;48694307,61
Prefeitura Municipal de Itu - SP;3523909;SP;165511;ISS;69848415,94
Prefeitura Municipal de Itu - SP;3523909;SP;165511;ITBI;16055993,11
Prefeitura Municipal de Itu - SP;3523909;SP;165511;IRRF;10711314,92
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Outras Receitas Tributárias;4431696,58
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Receita de Contribuições;14411234,85
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Receita Patrimonial;7009930,92
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Receita de Serviços;262379,37
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Transferências Correntes;299039337,38
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Cota-Parte do FPM;54690823,81
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Cota-Parte do ICMS;116971077,07
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Cota-Parte do IPVA;33147190,31
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Cota-Parte do ITR;515097,37
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Transferências da LC 87/1996;494074,70
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Transferências da LC 61/1989;1001837,48
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Transferências do FUNDEB;55478034,52
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Outras Transferências Correntes;36741202,12
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Outras Receitas Correntes;29264352,81
Prefeitura Municipal de Itu - SP;3523909;SP;165511;DEDUÇÕES (II);52026138,76
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Contrib. do Servidor para o Plano de Previdência;11131616,69
Prefeitura Municipal de Itu - SP;3523909;SP;165511;Dedução de Receita para Formação do FUNDEB;40894522,07
Prefeitura Municipal de Itu - SP;3523909;SP;165511;RECEITA CORRENTE LÍQUIDA (III) = (I - II);447702824,73
Prefeitura Municipal de Populina - SP;3540408;SP;4284;RECEITAS CORRENTES (I);19648795,39
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Receita Tributária;730095,79
Prefeitura Municipal de Populina - SP;3540408;SP;4284;IPTU;53144,61
Prefeitura Municipal de Populina - SP;3540408;SP;4284;ISS;278299,22
Prefeitura Municipal de Populina - SP;3540408;SP;4284;ITBI;54143,65
Prefeitura Municipal de Populina - SP;3540408;SP;4284;IRRF;268296,31
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Outras Receitas Tributárias;76212,00
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Receita de Contribuições;525078,15
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Receita Patrimonial;422189,63
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Transferências Correntes;17732219,99
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Cota-Parte do FPM;6310217,25
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Cota-Parte do ICMS;4556141,77
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Cota-Parte do IPVA;357173,60
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Cota-Parte do ITR;220883,28
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Transferências da LC 87/1996;19234,90
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Transferências do FUNDEB;1620173,25
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Outras Transferências Correntes;4648395,94
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Outras Receitas Correntes;239211,83
Prefeitura Municipal de Populina - SP;3540408;SP;4284;DEDUÇÕES (II);2145251,40
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Contrib. do Servidor para o Plano de Previdência;525078,15
Prefeitura Municipal de Populina - SP;3540408;SP;4284;Dedução de Receita para Formação do FUNDEB;1620173,25
Prefeitura Municipal de Populina - SP;3540408;SP;4284;RECEITA CORRENTE LÍQUIDA (III) = (I - II);17503543,99
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;RECEITAS CORRENTES (I);59817445,71
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Receita Tributária;2540505,55
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;IPTU;140576,02
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;ISS;1026837,86
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;ITBI;119333,04
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;IRRF;972213,10
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Outras Receitas Tributárias;281545,53
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Receita de Contribuições;502040,20
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Receita Patrimonial;422955,38
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Receita de Serviços;16735,18
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Transferências Correntes;55533584,24
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Cota-Parte do FPM;19103798,74
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Cota-Parte do ICMS;3865380,44
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Cota-Parte do IPVA;648173,53
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Cota-Parte do ITR;3549,34
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Transferências da LC 87/1996;12307,79
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Transferências da LC 61/1989;3929,64
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Transferências do FUNDEB;11873514,40
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Outras Transferências Correntes;20022930,36
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Outras Receitas Correntes;801625,16
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;DEDUÇÕES (II);4566867,99
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;Dedução de Receita para Formação do FUNDEB;4566867,99
Prefeitura Municipal de Baturité - CE;2302107;CE;34735;RECEITA CORRENTE LÍQUIDA (III) = (I - II);55250577,72
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;RECEITAS CORRENTES (I);106940332,38
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Receita Tributária;3640946,86
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;IPTU;84370,31
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;ISS;1749715,09
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;ITBI;84498,11
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;IRRF;1473713,48
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Outras Receitas Tributárias;248649,87
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Receita de Contribuições;3162528,13
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Receita Patrimonial;388903,24
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Receita de Serviços;12541,56
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Transferências Correntes;99645544,79
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Cota-Parte do FPM;23868462,60
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Cota-Parte do ICMS;5404485,72
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Cota-Parte do IPVA;1040338,64
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Cota-Parte do ITR;7422,00
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Transferências da LC 87/1996;33303,20
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Transferências da LC 61/1989;43103,37
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Transferências do FUNDEB;45559509,34
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Outras Transferências Correntes;23688919,92
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Outras Receitas Correntes;89867,80
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;DEDUÇÕES (II);5866992,61
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;Dedução de Receita para Formação do FUNDEB;5866992,61
Prefeitura Municipal de Itapecuru Mirim - MA;2105401;MA;65713;RECEITA CORRENTE LÍQUIDA (III) = (I - II);101073339,77
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;RECEITAS CORRENTES (I);43734624,99
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Receita Tributária;1578629,93
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;IPTU;14415,25
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;ISS;1317225,74
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;ITBI;16500,00
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;IRRF;2977,27
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Outras Receitas Tributárias;227511,67
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Receita Patrimonial;231125,34
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Receita de Serviços;4862,00
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Transferências Correntes;41883311,36
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Cota-Parte do FPM;14980640,68
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Cota-Parte do ICMS;3047053,93
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Cota-Parte do IPVA;205974,26
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Cota-Parte do ITR;6731,01
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Transferências da LC 87/1996;10926,10
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Transferências da LC 61/1989;33038,50
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Transferências do FUNDEB;13893146,76
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Outras Transferências Correntes;9705800,12
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Outras Receitas Correntes;36696,36
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;DEDUÇÕES (II);3859377,05
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;Dedução de Receita para Formação do FUNDEB;3859377,05
Prefeitura Municipal de Iraquara - BA;2914406;BA;24712;RECEITA CORRENTE LÍQUIDA (III) = (I - II);39875247,94
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;RECEITAS CORRENTES (I);101875158,65
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Receita Tributária;4816481,38
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;IPTU;188173,17
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;ISS;2534383,96
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;ITBI;321197,71
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;IRRF;1327234,47
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Outras Receitas Tributárias;445492,07
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Receita de Contribuições;1464178,83
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Receita Patrimonial;456397,57
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Receita de Serviços;7890790,86
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Transferências Correntes;86673641,51
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Cota-Parte do FPM;26267723,23
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Cota-Parte do IPVA;1864732,52
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Cota-Parte do ITR;193835,85
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Transferências do FUNDEB;17192900,06
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Outras Transferências Correntes;41154449,85
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Outras Receitas Correntes;573668,50
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;DEDUÇÕES (II);7666113,23
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;Dedução de Receita para Formação do FUNDEB;7666113,23
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;57782;RECEITA CORRENTE LÍQUIDA (III) = (I - II);94209045,42
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;RECEITAS CORRENTES (I);77648783,45
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Receita Tributária;3485143,95
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;IPTU;22454,39
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;ISS;2611526,82
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;ITBI;40498,70
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;IRRF;42101,20
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Outras Receitas Tributárias;768562,84
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Receita de Contribuições;3542559,73
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Receita Patrimonial;5023769,33
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Receita de Serviços;1028770,17
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Transferências Correntes;64011408,14
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Cota-Parte do FPM;21491773,59
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Cota-Parte do ICMS;4585059,09
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Cota-Parte do IPVA;397049,51
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Cota-Parte do ITR;216,18
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Transferências da LC 61/1989;4886,58
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Transferências do FUNDEB;26666575,72
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Outras Transferências Correntes;10865847,47
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Outras Receitas Correntes;557132,13
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;DEDUÇÕES (II);6461322,55
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Contrib. do Servidor para o Plano de Previdência;1341237,43
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;Dedução de Receita para Formação do FUNDEB;5120085,12
Prefeitura Municipal de Amontada - CE;2300754;CE;41672;RECEITA CORRENTE LÍQUIDA (III) = (I - II);71187460,90
Prefeitura Municipal de Monções - SP;3531001;SP;2227;RECEITAS CORRENTES (I);16793382,19
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Receita Tributária;930538,36
Prefeitura Municipal de Monções - SP;3531001;SP;2227;IPTU;59264,85
Prefeitura Municipal de Monções - SP;3531001;SP;2227;ISS;556771,32
Prefeitura Municipal de Monções - SP;3531001;SP;2227;ITBI;29771,23
Prefeitura Municipal de Monções - SP;3531001;SP;2227;IRRF;233498,75
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Outras Receitas Tributárias;51232,21
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Receita de Contribuições;513147,03
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Receita Patrimonial;887730,74
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Receita de Serviços;1164,04
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Transferências Correntes;13938099,15
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Cota-Parte do FPM;6590702,27
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Cota-Parte do ICMS;4568805,22
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Cota-Parte do IPVA;299495,20
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Cota-Parte do ITR;96050,20
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Transferências da LC 87/1996;18663,50
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Transferências do FUNDEB;680142,31
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Outras Transferências Correntes;1684240,45
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Outras Receitas Correntes;522702,87
Prefeitura Municipal de Monções - SP;3531001;SP;2227;DEDUÇÕES (II);1193289,34
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Contrib. do Servidor para o Plano de Previdência;513147,03
Prefeitura Municipal de Monções - SP;3531001;SP;2227;Dedução de Receita para Formação do FUNDEB;680142,31
Prefeitura Municipal de Monções - SP;3531001;SP;2227;RECEITA CORRENTE LÍQUIDA (III) = (I - II);15600092,85
Prefeitura Municipal de Picos - PI;2208007;PI;76309;RECEITAS CORRENTES (I);140994486,47
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Receita Tributária;11508023,40
Prefeitura Municipal de Picos - PI;2208007;PI;76309;IPTU;1587425,02
Prefeitura Municipal de Picos - PI;2208007;PI;76309;ISS;6111496,02
Prefeitura Municipal de Picos - PI;2208007;PI;76309;ITBI;1446560,24
Prefeitura Municipal de Picos - PI;2208007;PI;76309;IRRF;1573674,74
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Outras Receitas Tributárias;788867,38
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Receita de Contribuições;5681635,89
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Receita Patrimonial;4978953,96
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Transferências Correntes;118292000,05
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Cota-Parte do FPM;24567179,31
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Cota-Parte do ICMS;21269207,98
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Cota-Parte do IPVA;4261711,83
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Cota-Parte do ITR;12207,90
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Transferências da LC 87/1996;34897,00
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Transferências da LC 61/1989;7499,11
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Transferências do FUNDEB;25573825,01
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Outras Transferências Correntes;42565471,91
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Outras Receitas Correntes;533873,17
Prefeitura Municipal de Picos - PI;2208007;PI;76309;DEDUÇÕES (II);12057034,96
Prefeitura Municipal de Picos - PI;2208007;PI;76309;Contrib. do Servidor para o Plano de Previdência;2217968,04
